10;1;0.01587009
10;2;0.01484749
10;4;0.01774833
10;8;0.02237556
100;1;0.01531091
100;2;0.01482611
100;4;0.01765494
100;8;0.02275591
1000;1;0.01450455
1000;2;0.01490667
1000;4;0.01902623
1000;8;0.02341399
10000;1;0.01740241
10000;2;0.01587441
10000;4;0.01993153
10000;8;0.02389662
25000;1;0.01903102
25000;2;0.01745989
25000;4;0.02065709
25000;8;0.02392945
50000;1;0.02255704
50000;2;0.01910675
50000;4;0.02189925
50000;8;0.02627261
100000;1;0.02970078
100000;2;0.02483878
100000;4;0.02579818
100000;8;0.02867861
250000;1;0.05317938
250000;2;0.03721302
250000;4;0.03353846
250000;8;0.03593352
500000;1;0.09336264
500000;2;0.05738785
500000;4;0.05291417
500000;8;0.04904506
1000000;1;0.17051940
1000000;2;0.10998127
1000000;4;0.07866135
1000000;8;0.07572593688964843
