10;1;0.00000140
10;2;0.00000140
10;4;0.00000130
10;8;0.00000130
100;1;0.00000190
100;2;0.00000150
100;4;0.00000170
100;8;0.00000200
1000;1;0.00000740
1000;2;0.00000700
1000;4;0.00000680
1000;8;0.00000750
10000;1;0.00006740
10000;2;0.00005860
10000;4;0.00005990
10000;8;0.00007810
25000;1;0.00013850
25000;2;0.00014510
25000;4;0.00014560
25000;8;0.00017800
50000;1;0.00027660
50000;2;0.00032680
50000;4;0.00027200
50000;8;0.00025220
100000;1;0.00060780
100000;2;0.00061150
100000;4;0.00056810
100000;8;0.00063250
250000;1;0.00155350
250000;2;0.00156040
250000;4;0.00164770
250000;8;0.00143740
500000;1;0.00280060
500000;2;0.00306230
500000;4;0.00270270
500000;8;0.00273350
1000000;1;0.00534310
1000000;2;0.00554700
1000000;4;0.00522150
1000000;8;0.0053557
