10;1;14.71650000
10;2;17.14490000
10;4;20.47040000
10;8;71.71540000
100;1;25.50360000
100;2;20.57970000
100;4;22.78190000
100;8;64.85100000
1000;1;121.46750000
1000;2;66.99360000
1000;4;75.10110000
1000;8;71.99900000
10000;1;1.33976570
10000;2;675.69640000
10000;4;290.50680000
10000;8;169.85560000
25000;1;3.05291900
25000;2;1.33919060
25000;4;745.39300000
25000;8;368.18090000
50000;1;5.98774140
50000;2;2.88686860
50000;4;1.60580630
50000;8;671.41857290
100000;1;11.25533110
100000;2;5.56592300
100000;4;2.77968240
100000;8;1.53236960
250000;1;29.59506120
250000;2;15.17925930
250000;4;7.13886670
250000;8;3.51258130
500000;1;58.61386620
500000;2;28.65635300
500000;4;13.68226530
500000;8;6.91149330
1000000;1;119.04731410
1000000;2;59.48910830
1000000;4;28.86767380
1000000;8;14.9027512
