10;1;115.09110000
10;2;124.74460000
10;4;154.63860000
10;8;247.71220000
100;1;120.34450000
100;2;134.26910000
100;4;146.26810000
100;8;292.55550000
1000;1;148.20560000
1000;2;124.30110000
1000;4;182.92690000
1000;8;280.11930000
10000;1;297.93900000
10000;2;218.99700000
10000;4;226.67280000
10000;8;323.83290000
25000;1;498.24800000
25000;2;385.11290000
25000;4;336.39230000
25000;8;424.33650000
50000;1;835.27262890
50000;2;699.71480000
50000;4;519.93950000
50000;8;585.26870000
100000;1;2.15426700
100000;2;1.21059600
100000;4;392.70620220
100000;8;501.97995050
250000;1;4.84737530
250000;2;2.97797790
250000;4;1.84952220
250000;8;1.42061790
500000;1;10.41207490
500000;2;5.75336190
500000;4;4.14600780
500000;8;2.96828190
1000000;1;21.34902210
1000000;2;11.75607790
1000000;4;7.93678350
1000000;8;6.1215888
