10;1;0.00024348
10;2;0.00067602
10;4;0.00083375
10;8;0.00158195
100;1;0.00025462
100;2;0.00046051
100;4;0.00080162
100;8;0.00142600
1000;1;0.00031033
1000;2;0.00045041
1000;4;0.00075298
1000;8;0.00133213
10000;1;0.00068180
10000;2;0.00056228
10000;4;0.00134466
10000;8;0.00176442
25000;1;0.00128362
25000;2;0.00103324
25000;4;0.00102978
25000;8;0.00228178
50000;1;0.00244566
50000;2;0.00160511
50000;4;0.00168871
50000;8;0.00280399
100000;1;0.00359151
100000;2;0.00286304
100000;4;0.00301128
100000;8;0.00289700
250000;1;0.00599696
250000;2;0.00625581
250000;4;0.00665042
250000;8;0.00627089
500000;1;0.00821391
500000;2;0.00901238
500000;4;0.01253407
500000;8;0.01112569
1000000;1;0.01127472
1000000;2;0.01086795
1000000;4;0.01480174
1000000;8;0.020323109300000003
