10;1;3.232315809405594;13.878µs
10;1;3.232315809405594;11.885µs
10;1;3.232315809405594;10.776µs
10;1;3.232315809405594;13.564µs
10;1;3.232315809405594;13.721µs
10;1;3.232315809405594;15.916µs
10;1;3.232315809405594;22.319µs
10;1;3.232315809405594;15.825µs
10;1;3.232315809405594;14.022µs
10;1;3.232315809405594;15.259µs
10;2;2.6124098124098127;13.896µs
10;2;2.6124098124098127;12.997µs
10;2;2.6124098124098127;13.019µs
10;2;2.6124098124098127;13.846µs
10;2;2.6124098124098127;16.272µs
10;2;2.6124098124098127;37.982µs
10;2;2.6124098124098127;16.23µs
10;2;2.6124098124098127;15.98µs
10;2;2.6124098124098127;14.126µs
10;2;2.6124098124098127;17.101µs
10;4;4.266666666666667;31.811µs
10;4;4.266666666666667;16.364µs
10;4;4.266666666666667;16.17µs
10;4;4.266666666666667;17.101µs
10;4;4.266666666666667;34.182µs
10;4;4.266666666666667;17.907µs
10;4;4.266666666666667;17.413µs
10;4;4.266666666666667;16.272µs
10;4;4.266666666666667;18.77µs
10;4;4.266666666666667;18.714µs
10;8;1.3333333333333337;369.608µs
10;8;1.3333333333333337;22.233µs
10;8;1.3333333333333337;20.276µs
10;8;1.3333333333333337;21.833µs
10;8;1.3333333333333337;28.415µs
10;8;1.3333333333333337;22.097µs
10;8;1.3333333333333337;65.116µs
10;8;1.3333333333333337;71.922µs
10;8;1.3333333333333337;55.887µs
10;8;1.3333333333333337;39.767µs
100;1;3.1514934010709914;19.05µs
100;1;3.1514934010709914;19.943µs
100;1;3.1514934010709914;19.545µs
100;1;3.1514934010709914;31.373µs
100;1;3.1514934010709914;18.371µs
100;1;3.1514934010709914;51.533µs
100;1;3.1514934010709914;44.01µs
100;1;3.1514934010709914;17.204µs
100;1;3.1514934010709914;16.355µs
100;1;3.1514934010709914;17.652µs
100;2;3.2008025733830903;15.599µs
100;2;3.2008025733830903;16.748µs
100;2;3.2008025733830903;16.156µs
100;2;3.2008025733830903;21.191µs
100;2;3.2008025733830903;22.52µs
100;2;3.2008025733830903;21.394µs
100;2;3.2008025733830903;23.434µs
100;2;3.2008025733830903;20.581µs
100;2;3.2008025733830903;28.64µs
100;2;3.2008025733830903;19.534µs
100;4;3.024713940336993;29.825µs
100;4;3.024713940336993;27.072µs
100;4;3.024713940336993;22.568µs
100;4;3.024713940336993;34.787µs
100;4;3.024713940336993;18.392µs
100;4;3.024713940336993;18.842µs
100;4;3.024713940336993;19.595µs
100;4;3.024713940336993;17.299µs
100;4;3.024713940336993;18.327µs
100;4;3.024713940336993;21.112µs
100;8;3.3784027659273335;25.693µs
100;8;3.3784027659273335;23.342µs
100;8;3.3784027659273335;22.934µs
100;8;3.3784027659273335;36.602µs
100;8;3.3784027659273335;24.554µs
100;8;3.3784027659273335;25.984µs
100;8;3.3784027659273335;76.358µs
100;8;3.3784027659273335;46.303µs
100;8;3.3784027659273335;340.883µs
100;8;3.3784027659273335;25.857µs
1000;1;3.1425916543395442;119.077µs
1000;1;3.1425916543395442;176.521µs
1000;1;3.1425916543395442;105.41µs
1000;1;3.1425916543395442;108.099µs
1000;1;3.1425916543395442;116.356µs
1000;1;3.1425916543395442;145.164µs
1000;1;3.1425916543395442;139.6µs
1000;1;3.1425916543395442;97.191µs
1000;1;3.1425916543395442;94.213µs
1000;1;3.1425916543395442;113.044µs
1000;2;3.147584663581793;67.842µs
1000;2;3.147584663581793;78.194µs
1000;2;3.147584663581793;68.044µs
1000;2;3.147584663581793;53.257µs
1000;2;3.147584663581793;62.027µs
1000;2;3.147584663581793;65.706µs
1000;2;3.147584663581793;65.136µs
1000;2;3.147584663581793;70.562µs
1000;2;3.147584663581793;65.524µs
1000;2;3.147584663581793;73.644µs
1000;4;3.153560733461728;58.429µs
