10;1;3.3311788072817964945215862826444208621978759765625000000000000000;231ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;214ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;214ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;207ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;214ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;215ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;200ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;202ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;218ns
10;1;3.3311788072817964945215862826444208621978759765625000000000000000;275ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;925ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;938ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;875ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;1.168µs
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;1.04µs
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;817ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;838ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;800ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;871ns
100;1;3.1614997369512658487167300336295738816261291503906250000000000000;826ns
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.221µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.173µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.16µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.173µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.162µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.156µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.275µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.155µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.269µs
1000;1;3.1435917356731235550171277282061055302619934082031250000000000000;5.159µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.259µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.253µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.256µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.262µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;52.704µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.273µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.258µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.269µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.264µs
10000;1;3.1417926444218835513311205431818962097167968750000000000000000000;50.333µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.435µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;129.831µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;127.37µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.445µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.426µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.478µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.431µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.425µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.443µs
25000;1;3.1416726521230455837496720050694420933723449707031250000000000000;125.442µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;253.522µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;250.713µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;250.711µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;252.5µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;250.721µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;269.981µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;271.704µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;270.469µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;269.939µs
50000;1;3.1416326532231080292945080145727843046188354492187500000000000000;269.968µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;539.806µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;610.204µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;610.215µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;615.88µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;610.199µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;640.13µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;610.214µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;786.923µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;610.211µs
100000;1;3.1416126534981603235507918725488707423210144042968750000000000000;624.239µs
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.525359ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.537033ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.738003ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.873161ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.856498ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.846496ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.253032ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.253022ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.252962ms
250000;1;3.1416006535750855555022553744493052363395690917968750000000000000;1.269704ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.506052ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;3.697412ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.513967ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.920105ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;3.259623ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;3.074114ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;3.060904ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.844897ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.810881ms
500000;1;3.1415966535861077346680758637376129627227783203125000000000000000;2.678006ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.323889ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.024792ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.030188ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.097881ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.01758ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.038474ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.14876ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.145492ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.033661ms
1000000;1;3.1415946535887648849438846809789538383483886718750000000000000000;5.029558ms
