10;1;3.3311788072817965;0.00021304300025803968
10;1;3.3311788072817965;0.00018455300050845835
10;1;3.3311788072817965;0.00019534800048859324
10;1;3.3311788072817965;0.00017575099991518073
10;1;3.3311788072817965;0.00020367399883980397
10;1;3.3311788072817965;0.00020446199960133526
10;1;3.3311788072817965;0.00018761399951472413
10;1;3.3311788072817965;0.0002052630006801337
10;1;3.3311788072817965;0.000190705000932212
10;1;3.3311788072817965;0.00020373899860715028
10;2;3.3311788072817965;0.00022662399896944407
10;2;3.3311788072817965;0.00021035200006735977
10;2;3.3311788072817965;0.00024563699844293296
10;2;3.3311788072817965;0.0001902029998746002
10;2;3.3311788072817965;0.0002653819992701756
10;2;3.3311788072817965;0.00021011599892517552
10;2;3.3311788072817965;0.0002228559987997869
10;2;3.3311788072817965;0.00020727199989778455
10;2;3.3311788072817965;0.00020454200057429262
10;2;3.3311788072817965;0.00021980699966661632
10;4;2.842958197702696;0.00032568099959462415
10;4;2.842958197702696;0.0003218040001229383
10;4;2.842958197702696;0.0003655460004665656
10;4;2.842958197702696;0.0003951110011257697
10;4;2.842958197702696;0.00032718600050429814
10;4;2.842958197702696;0.00029186500069044996
10;4;2.842958197702696;0.0003508440004225122
10;4;2.842958197702696;0.0005026700000598794
10;4;2.842958197702696;0.0003659489993879106
10;4;2.842958197702696;0.00031579700043948833
10;8;2.8429581977026963;0.0009074980007426348
10;8;2.8429581977026963;0.0006371330000547459
10;8;2.8429581977026963;0.00047780900058569387
10;8;2.8429581977026963;0.0005206570003792876
10;8;2.8429581977026963;0.001042718000462628
10;8;2.8429581977026963;0.0005146240000613034
10;8;2.8429581977026963;0.000553837999177631
10;8;2.8429581977026963;0.0006314629990811227
10;8;2.8429581977026963;0.0004758970007969765
10;8;2.8429581977026963;0.000551417999304249
100;1;3.161499736951266;0.000197666999156354
100;1;3.161499736951266;0.00019144799989589956
100;1;3.161499736951266;0.00020374199993966613
100;1;3.161499736951266;0.0002618889993755147
100;1;3.161499736951266;0.00017359000048600137
100;1;3.161499736951266;0.0001941659993462963
100;1;3.161499736951266;0.00019096799951512367
100;1;3.161499736951266;0.0002192759984609438
100;1;3.161499736951266;0.00022249699941312429
100;1;3.161499736951266;0.00021127200125192758
100;2;3.161499736951266;0.0002563719990575919
100;2;3.161499736951266;0.0002444279998599086
100;2;3.161499736951266;0.0002082860009977594
100;2;3.161499736951266;0.000256022000030498
100;2;3.161499736951266;0.0002532520011300221
100;2;3.161499736951266;0.0002444279998599086
100;2;3.161499736951266;0.00024336200112884399
100;2;3.161499736951266;0.000267786999756936
100;2;3.161499736951266;0.0002602540007501375
100;2;3.161499736951266;0.00026371999956609216
100;4;3.161499736951265;0.0003655910004454199
100;4;3.161499736951265;0.0003595360012695892
100;4;3.161499736951265;0.00032932199974311516
100;4;3.161499736951265;0.000362118000339251
100;4;3.161499736951265;0.0003760069994314108
100;4;3.161499736951265;0.00036915999953635037
100;4;3.161499736951265;0.00037854500078537967
100;4;3.161499736951265;0.00038623199907306116
100;4;3.161499736951265;0.0003968269993492868
100;4;3.161499736951265;0.00035518000004231
100;8;3.0790587684276085;0.0004985349987691734
100;8;3.0790587684276085;0.0005156570005055983
100;8;3.0790587684276085;0.0006320180000329856
100;8;3.0790587684276085;0.0004791449991898844
100;8;3.0790587684276085;0.0005531620008696336
100;8;3.0790587684276085;0.0005225710010563489
100;8;3.0790587684276085;0.0005507419991772622
100;8;3.0790587684276085;0.0005589409993262962
100;8;3.0790587684276085;0.0006674629985354841
100;8;3.0790587684276085;0.0005338259998097783
1000;1;3.1435917356731236;0.00046218099851103034
