10;1;0.02010559
10;2;0.02032187
10;4;0.02072934
10;8;0.02042031
100;1;0.01917882
100;2;0.02005564
100;4;0.01986381
100;8;0.02313152
1000;1;0.02033830
1000;2;0.02181191
1000;4;0.02135711
1000;8;0.02185253
10000;1;0.02232143
10000;2;0.02263599
10000;4;0.02261269
10000;8;0.02334411
25000;1;0.02304274
25000;2;0.02368669
25000;4;0.02342063
25000;8;0.02510986
50000;1;0.02521330
50000;2;0.02582556
50000;4;0.02569368
50000;8;0.02598022
100000;1;0.02682128
100000;2;0.02671493
100000;4;0.02700012
100000;8;0.02848139
250000;1;0.03233784
250000;2;0.03227834
250000;4;0.03059470
250000;8;0.03239194
500000;1;0.03834362
500000;2;0.03998665
500000;4;0.03930979
500000;8;0.04175949
1000000;1;0.05015838
1000000;2;0.04423459
1000000;4;0.04456168
1000000;8;0.05063300409999999
