10;1;0.00012390
10;2;0.00015040
10;4;0.00023330
10;8;0.00036790
100;1;0.00013330
100;2;0.00023300
100;4;0.00033950
100;8;0.00047760
1000;1;0.00014020
1000;2;0.00021670
1000;4;0.00030830
1000;8;0.00057700
10000;1;0.00048440
10000;2;0.00079910
10000;4;0.00090780
10000;8;0.00118840
25000;1;0.00090250
25000;2;0.00126190
25000;4;0.00185970
25000;8;0.00226820
50000;1;0.00141020
50000;2;0.00273510
50000;4;0.00342760
50000;8;0.00427150
100000;1;0.00261290
100000;2;0.00445870
100000;4;0.00681300
100000;8;0.00792350
250000;1;0.00545240
250000;2;0.01068730
250000;4;0.01557320
250000;8;0.01937210
500000;1;0.01122260
500000;2;0.02066990
500000;4;0.02969950
500000;8;0.03778570
1000000;1;0.02221350
1000000;2;0.03905520
1000000;4;0.05967140
1000000;8;0.0753814
