10;1;7e-06
10;1;6e-06
10;1;4e-06
10;1;6e-06
10;1;6e-06
10;1;7e-06
10;1;7e-06
10;1;7e-06
10;1;7e-06
10;1;7e-06
10;2;1.3e-05
10;2;9e-06
10;2;1.1e-05
10;2;6e-06
10;2;6e-06
10;2;9e-06
10;2;9e-06
10;2;1.1e-05
10;2;1.1e-05
10;2;1.1e-05
10;4;1.1e-05
10;4;7e-06
10;4;7e-06
10;4;4e-06
10;4;7e-06
10;4;7e-06
10;4;4e-06
10;4;7e-06
10;4;5e-06
10;4;7e-06
10;8;8e-06
10;8;5e-06
10;8;9e-06
10;8;9e-06
10;8;5e-06
10;8;9e-06
10;8;9e-06
10;8;8e-06
10;8;1.2e-05
10;8;7e-06
100;1;4.8e-05
100;1;4.7e-05
100;1;4.9e-05
100;1;4.7e-05
100;1;5.6e-05
100;1;5.8e-05
100;1;4.3e-05
100;1;4.6e-05
100;1;4.3e-05
100;1;4.5e-05
100;2;4.2e-05
100;2;5.4e-05
100;2;0.000114
100;2;6.2e-05
100;2;5.8e-05
100;2;8.2e-05
100;2;5.6e-05
100;2;4.2e-05
100;2;7.6e-05
100;2;5.3e-05
100;4;4.3e-05
100;4;5.4e-05
100;4;4.1e-05
100;4;4.1e-05
100;4;3.8e-05
100;4;4e-05
100;4;3.9e-05
100;4;3.9e-05
100;4;4.1e-05
100;4;4e-05
100;8;4.8e-05
100;8;3.6e-05
100;8;3.9e-05
100;8;3.9e-05
100;8;3.7e-05
100;8;3.9e-05
100;8;6.1e-05
100;8;5.8e-05
100;8;6.1e-05
100;8;7.2e-05
1000;1;0.000519
1000;1;0.000518
1000;1;0.000515
1000;1;0.000519
1000;1;0.000516
1000;1;0.000698
1000;1;0.000904
1000;1;0.000774
1000;1;0.000541
1000;1;0.000546
1000;2;0.00054
1000;2;0.000543
1000;2;0.00054
1000;2;0.000654
1000;2;0.000682
1000;2;0.000621
1000;2;0.000622
1000;2;0.000622
1000;2;0.000621
1000;2;0.000732
1000;4;0.000669
1000;4;0.00065
1000;4;0.000653
1000;4;0.000688
1000;4;0.000689
1000;4;0.00073
1000;4;0.000689
1000;4;0.000688
1000;4;0.00056
1000;4;0.000569
1000;8;0.000564
1000;8;0.000566
1000;8;0.000566
1000;8;0.000564
1000;8;0.000587
1000;8;0.000564
1000;8;0.00073
1000;8;0.000777
1000;8;0.000733
1000;8;0.000565
10000;1;0.006484
10000;1;0.005427
10000;1;0.005455
10000;1;0.005453
10000;1;0.005479
10000;1;0.005445
10000;1;0.005407
10000;1;0.005752
10000;1;0.005414
10000;1;0.005431
10000;2;0.005435
10000;2;0.006778
10000;2;0.005401
10000;2;0.0054
10000;2;0.005628
10000;2;0.005426
10000;2;0.005425
10000;2;0.006035
10000;2;0.005458
10000;2;0.005489
10000;4;0.005426
10000;4;0.005405
10000;4;0.005768
10000;4;0.005459
10000;4;0.005439
10000;4;0.005671
10000;4;0.006342
10000;4;0.005406
10000;4;0.005413
10000;4;0.005468
10000;8;0.005407
10000;8;0.005422
10000;8;0.006198
10000;8;0.005407
10000;8;0.00543
10000;8;0.005394
10000;8;0.005423
10000;8;0.005624
10000;8;0.005448
10000;8;0.005421
25000;1;0.013785
25000;1;0.015533
25000;1;0.015372
25000;1;0.012962
25000;1;0.013784
25000;1;0.01582
25000;1;0.015254
25000;1;0.012931
25000;1;0.012918
25000;1;0.012938
25000;2;0.012935
25000;2;0.015664
25000;2;0.012909
25000;2;0.013233
25000;2;0.01296
25000;2;0.015314
25000;2;0.013881
25000;2;0.014798
25000;2;0.012939
25000;2;0.015381
25000;4;0.012952
25000;4;0.012995
25000;4;0.012992
25000;4;0.012963
25000;4;0.012925
25000;4;0.013002
25000;4;0.014355
25000;4;0.012928
25000;4;0.014827
25000;4;0.01479
25000;8;0.012989
25000;8;0.014009
25000;8;0.012987
25000;8;0.012975
25000;8;0.014388
25000;8;0.013157
25000;8;0.015275
25000;8;0.012936
25000;8;0.013055
25000;8;0.013824
50000;1;0.035319
50000;1;0.03442
50000;1;0.034516
50000;1;0.032326
50000;1;0.032452
50000;1;0.032438
50000;1;0.032271
50000;1;0.032611
50000;1;0.033013
50000;1;0.033191
50000;2;0.035832
50000;2;0.032333
50000;2;0.035114
50000;2;0.033159
50000;2;0.034801
50000;2;0.032259
50000;2;0.034275
50000;2;0.03255
50000;2;0.033292
50000;2;0.03393
50000;4;0.032865
50000;4;0.032377
50000;4;0.035341
50000;4;0.033267
50000;4;0.035639
50000;4;0.032887
50000;4;0.035315
50000;4;0.03234
50000;4;0.032226
50000;4;0.032354
50000;8;0.032254
50000;8;0.034879
50000;8;0.033755
50000;8;0.034081
50000;8;0.03609
50000;8;0.035317
50000;8;0.032418
50000;8;0.032201
50000;8;0.034003
50000;8;0.032287
100000;1;0.059081
100000;1;0.060941
100000;1;0.060611
100000;1;0.057861
100000;1;0.06239
100000;1;0.058061
100000;1;0.059841
100000;1;0.061283
100000;1;0.060166
100000;1;0.06275
100000;2;0.070272
100000;2;0.070351
100000;2;0.069867
100000;2;0.071653
100000;2;0.07303
100000;2;0.069306
100000;2;0.070784
100000;2;0.071103
100000;2;0.069197
100000;2;0.069083
100000;4;0.071848
100000;4;0.072192
100000;4;0.071867
100000;4;0.069926
100000;4;0.07025
100000;4;0.072419
100000;4;0.069554
100000;4;0.072481
100000;4;0.070634
100000;4;0.070643
100000;8;0.069195
100000;8;0.069311
100000;8;0.070514
100000;8;0.069346
100000;8;0.070273
100000;8;0.070668
100000;8;0.07145
100000;8;0.071956
100000;8;0.069378
100000;8;0.071588
250000;1;0.191181
250000;1;0.191039
250000;1;0.192268
250000;1;0.189451
250000;1;0.189286
250000;1;0.190602
250000;1;0.192078
250000;1;0.193912
250000;1;0.192007
250000;1;0.191184
250000;2;0.115343
250000;2;0.11372
250000;2;0.112301
250000;2;0.110861
250000;2;0.112226
250000;2;0.111405
250000;2;0.113457
250000;2;0.114183
250000;2;0.111112
250000;2;0.113348
250000;4;0.068825
250000;4;0.061359
250000;4;0.060051
250000;4;0.059653
250000;4;0.068842
250000;4;0.062425
250000;4;0.066287
250000;4;0.06761
250000;4;0.062783
250000;4;0.06064
250000;8;0.059903
250000;8;0.054243
250000;8;0.054873
250000;8;0.059999
250000;8;0.055696
250000;8;0.068448
250000;8;0.052286
250000;8;0.054737
250000;8;0.053841
250000;8;0.059154
500000;1;0.343975
500000;1;0.339808
500000;1;0.339738
500000;1;0.337718
500000;1;0.337626
500000;1;0.33826
500000;1;0.336367
500000;1;0.33911
500000;1;0.336915
500000;1;0.337546
500000;2;0.202542
500000;2;0.203328
500000;2;0.203005
500000;2;0.209079
500000;2;0.202457
500000;2;0.203727
500000;2;0.203608
500000;2;0.201741
500000;2;0.202137
500000;2;0.20533
500000;4;0.152465
500000;4;0.141018
500000;4;0.136659
500000;4;0.171143
500000;4;0.141458
500000;4;0.153297
500000;4;0.157264
500000;4;0.14525
500000;4;0.147973
500000;4;0.155321
500000;8;0.103182
500000;8;0.112027
500000;8;0.102109
500000;8;0.101945
500000;8;0.110001
500000;8;0.108646
500000;8;0.102185
500000;8;0.102585
500000;8;0.102704
500000;8;0.102571
1000000;1;0.860811
1000000;1;0.849058
1000000;1;0.839956
1000000;1;0.842841
1000000;1;0.840265
1000000;1;0.843946
1000000;1;0.842197
1000000;1;0.84225
1000000;1;0.842251
1000000;1;0.838248
1000000;2;0.479385
1000000;2;0.483247
1000000;2;0.477039
1000000;2;0.48156
1000000;2;0.474923
1000000;2;0.479559
1000000;2;0.480599
1000000;2;0.481495
1000000;2;0.48139
1000000;2;0.479239
1000000;4;0.293245
1000000;4;0.293394
1000000;4;0.263629
1000000;4;0.251802
1000000;4;0.253134
1000000;4;0.260548
1000000;4;0.257076
1000000;4;0.256505
1000000;4;0.261845
1000000;4;0.251097
1000000;8;0.239867
1000000;8;0.223192
1000000;8;0.225307
1000000;8;0.224295
1000000;8;0.221105
1000000;8;0.245476
1000000;8;0.24145
1000000;8;0.233237
1000000;8;0.223848
1000000;8;0.237126
