10;1;1.250999775948003e-05
10;1;1.2122000043746084e-05
10;1;1.3703000149689615e-05
10;1;1.2247000995557755e-05
10;1;1.2178003089502454e-05
10;1;1.1776995961554348e-05
10;1;1.5256999176926911e-05
10;1;1.2404998415149748e-05
10;1;1.2860997230745852e-05
10;1;1.2464995961636305e-05
100;1;5.718000466004014e-05
100;1;5.38019958185032e-05
100;1;7.050799467833713e-05
100;1;5.812999734189361e-05
100;1;6.0856997151859105e-05
100;1;5.2352996135596186e-05
100;1;6.107499939389527e-05
100;1;5.1454000640660524e-05
100;1;5.967799370409921e-05
100;1;5.7364995882380754e-05
1000;1;0.001018178001686465
1000;1;0.001074927997251507
1000;1;0.0010813889966811985
1000;1;0.0010227630045847036
1000;1;0.0010247239988530055
1000;1;0.001035381996189244
1000;1;0.0011156190012115985
1000;1;0.0010336010018363595
1000;1;0.0010757380005088635
1000;1;0.0010482090001460165
10000;1;0.006258385998080485
10000;1;0.006479618001321796
10000;1;0.006160696997540072
10000;1;0.006055197001842316
10000;1;0.006125059000623878
10000;1;0.006083861997467466
10000;1;0.006248862002394162
10000;1;0.006112770999607164
10000;1;0.006249918005778454
10000;1;0.006174993002787232
25000;1;0.013061032994301058
25000;1;0.01302002999727847
25000;1;0.013026948996412102
25000;1;0.013015520002227277
25000;1;0.013075240000034682
25000;1;0.013186951997340657
25000;1;0.013166677999834064
25000;1;0.012997074001759756
25000;1;0.012918237996927928
25000;1;0.012942048997501843
50000;1;0.025459787000727374
50000;1;0.024704474002646748
50000;1;0.024972370003524702
50000;1;0.02487616500002332
50000;1;0.024773457000264898
50000;1;0.024886810999305453
50000;1;0.02551668300293386
50000;1;0.025092504001804627
50000;1;0.025055234000319615
50000;1;0.024900970995076932
100000;1;0.04872488699766109
100000;1;0.04877406000014162
100000;1;0.04896910100069363
100000;1;0.049276213998382445
100000;1;0.048872767998545896
100000;1;0.04863465500238817
100000;1;0.04922153400548268
100000;1;0.04879917200014461
100000;1;0.04976244399585994
100000;1;0.049905279993254226
250000;1;0.12166773100034334
250000;1;0.13845382200088352
250000;1;0.12179540900251595
250000;1;0.12177143699955195
250000;1;0.1223143719980726
250000;1;0.12152262499876088
250000;1;0.1215230870002415
250000;1;0.12232950299949152
250000;1;0.12496103400189895
250000;1;0.12336688800132833
500000;1;0.24926572399999714
500000;1;0.24718550300167408
500000;1;0.2473701000053552
500000;1;0.24772131200006697
500000;1;0.24735394599701976
500000;1;0.24716117300704354
500000;1;0.24804922100156546
500000;1;0.24666936599533074
500000;1;0.24658236499817576
500000;1;0.2488581770012388
1000000;1;0.5052947489966755
1000000;1;0.5178275480066077
1000000;1;0.5724218160030432
1000000;1;0.5102591559989378
1000000;1;0.5049094850037363
1000000;1;0.5066951359985978
1000000;1;0.5133961299943621
1000000;1;0.5144947509979829
1000000;1;0.5123397699935595
1000000;1;0.5109777730031055
