10;1;1.81564E-4
10;1;1.84221E-4
10;1;1.92745E-4
10;1;1.9240000000000001E-4
10;1;1.80179E-4
10;1;1.8502200000000002E-4
10;1;1.8034100000000001E-4
10;1;1.9032E-4
10;1;1.8816200000000002E-4
10;1;1.82399E-4
100;1;2.44798E-4
100;1;2.0881300000000002E-4
100;1;2.08545E-4
100;1;2.92303E-4
100;1;2.49174E-4
100;1;2.10967E-4
100;1;2.1950000000000002E-4
100;1;2.1994700000000001E-4
100;1;2.12914E-4
100;1;2.15207E-4
1000;1;5.43135E-4
1000;1;5.271000000000001E-4
1000;1;7.967650000000001E-4
1000;1;5.41233E-4
1000;1;5.40532E-4
1000;1;5.42163E-4
1000;1;5.68941E-4
1000;1;7.76159E-4
1000;1;5.66132E-4
1000;1;6.742590000000001E-4
10000;1;0.004491791
10000;1;0.003883211
10000;1;0.004610957000000001
10000;1;0.004082041000000001
10000;1;0.0037109300000000003
10000;1;0.003766193
10000;1;0.0040395100000000005
10000;1;0.005039191
10000;1;0.004578946
10000;1;0.0037542580000000003
25000;1;0.00669916
25000;1;0.006617593000000001
25000;1;0.007273391000000001
25000;1;0.008440004000000001
25000;1;0.006135494
25000;1;0.006599565000000001
25000;1;0.007248137000000001
25000;1;0.006192274
25000;1;0.005602638
25000;1;0.006802453000000001
50000;1;0.010266428000000001
50000;1;0.021292741
50000;1;0.027140811
50000;1;0.013084506000000001
50000;1;0.022188534000000003
50000;1;0.024360659
50000;1;0.013043179
50000;1;0.02219638
50000;1;0.011524761000000001
50000;1;0.023276399000000003
100000;1;0.021649285
100000;1;0.020353489000000002
100000;1;0.018931365000000002
100000;1;0.022505268000000002
100000;1;0.023460693
100000;1;0.017063438
100000;1;0.042258619000000004
100000;1;0.018269935
100000;1;0.017741242
100000;1;0.042520729
250000;1;0.037974571000000006
250000;1;0.054630733
250000;1;0.05353481
250000;1;0.036395583
250000;1;0.036630828000000004
250000;1;0.12013762500000001
250000;1;0.11062223900000001
250000;1;0.053148011
250000;1;0.089972906
250000;1;0.10426727100000001
500000;1;0.077093957
500000;1;0.097048216
500000;1;0.075425051
500000;1;0.07435757600000001
500000;1;0.07746063
500000;1;0.074153333
500000;1;0.07689467600000001
500000;1;0.08578395200000001
500000;1;0.126545391
500000;1;0.075108038
1000000;1;0.18618426300000002
1000000;1;0.14317951
1000000;1;0.277403346
1000000;1;0.28906470500000003
1000000;1;0.294845006
1000000;1;0.150154739
1000000;1;0.255645903
1000000;1;0.21410984500000002
1000000;1;0.166077115
1000000;1;0.159857344
