10;1;0.00001230
10;2;0.00000970
10;4;0.00000980
10;8;0.00001110
100;1;0.00003480
100;2;0.00004360
100;4;0.00004030
100;8;0.00004710
1000;1;0.00031740
1000;2;0.00040450
1000;4;0.00035130
1000;8;0.00035180
10000;1;0.00341280
10000;2;0.00356840
10000;4;0.00353320
10000;8;0.00353500
25000;1;0.00861810
25000;2;0.00872830
25000;4;0.00948860
25000;8;0.00933260
50000;1;0.01850500
50000;2;0.01928690
50000;4;0.01957560
50000;8;0.01831360
100000;1;0.03881780
100000;2;0.03969190
100000;4;0.03886670
100000;8;0.03862290
250000;1;0.10185940
250000;2;0.10072340
250000;4;0.10120080
250000;8;0.10531730
500000;1;0.20708020
500000;2;0.13344220
500000;4;0.13171320
500000;8;0.13127980
1000000;1;0.44341210
1000000;2;0.26412750
1000000;4;0.16433410
1000000;8;0.1733149
