10;1;0.01870625
10;2;0.01826472
10;4;0.01784070
10;8;0.01732273
100;1;0.02042644
100;2;0.01992712
100;4;0.01939969
100;8;0.01954765
1000;1;0.02119403
1000;2;0.02148676
1000;4;0.02131879
1000;8;0.02167299
10000;1;0.03931856
10000;2;0.04210622
10000;4;0.03812144
10000;8;0.04339492
25000;1;0.07197583
25000;2;0.06973276
25000;4;0.07293015
25000;8;0.07302563
50000;1;0.12983615
50000;2;0.14413211
50000;4;0.13443131
50000;8;0.12693982
100000;1;0.28132749
100000;2;0.29395974
100000;4;0.27259674
100000;8;0.29439869
250000;1;0.75562484
250000;2;0.72776163
250000;4;0.80018110
250000;8;0.75022955
500000;1;1.76792619
500000;2;1.57473712
500000;4;1.46010661
500000;8;1.69707813
1000000;1;3.87146633
1000000;2;4.11397221
1000000;4;3.86852236
1000000;8;3.9190717935562134
